KEY;PARENT_KEY;ROOT_KEY;TO Stop Key;Successor;Stage Type;Stage Category;Error on Node Instance;Decimal Value;Duration;Means of Transport;Transportation Mode;Transportation Mode Category;Not Relevant for Planning;Relevant for ADR DG Exemption;No ADR Exemption;Planning Block;Execution Block;Predecessor Doc. Block;Predecessor Doc. Block;Shipping Type;MTr from Transportation Proposal;Carrier Party BP GUID;Carrier;SCAC;Airline Code;AWB Prefix;Transportation Mode;Transportation Mode Category;Preferred Equipment Group;Preferred Equipment Type;Plan. and Exec. Org.;Plan. and Exec. Group;Agrmt Prtnr Function;Role Code of Other Agreement Party;Voyage;Airline Code/Flight Number;Vessel;IMO Ship Identification Number;Country/Region Key;Schedule Key;Aircraft Type;Flight Number;Space Allocation Action Code;Space Allocation Advice Code;Origin of Entry;Allotment ID;Successor Category of Stop;Order Relationship;Person Responsible;Planning Status;Organization Interaction Status;Org. Interaction Requested By;Rejection Reason Code;Customs Activity;Business Partner;Invoicing Carrier;SCAC;Stage Invoicing Carrier Level;Agreement;Agreement Item No.;NodeID;NodeID;Bill-To Party;Bill-To Party;External Reference Number;Company Code Paying the Trp. Service;Company Org. Paying the Trp. Service;External Planning Relevance;Maximum Utilization;Maximum Utilization;Maximum Utilization;Maximum Utilization;Maximum Utilization;Driver Assignment Status;Calculated CO₂ Emissions;Calculated CO₂ Emissions UoM;Allocation Method for CO₂ Emissions;Dummy function in length 1;Lenkzeitpause;Data Aging Filter,
005056AB7BFC1FD0B08E9D222B523A15;005056AB7BFC1FD0B08E9D222B50FA15;005056AB7BFC1FD0B08E9D222B517A15;005056AB7BFC1FD0B08E9D222B51DA15;20;;;;0.584482;;;01;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;00000000000000000000000000000000;;;;;;;L;01;;U;;;;;;;;;;0;00000000000000000000000000000000;00000000000000000000000000000000;;;;;0;;86.00;42.46;86.00;0;0;N;0.00031705584982;KG;DIST_WT;;;,
005056AB7BFC1FD0B08E9D222B529A15;005056AB7BFC1FD0B08E9D222B50FA15;005056AB7BFC1FD0B08E9D222B525A15;005056AB7BFC1FD0B08E9D222B527A15;;;;;0;;;01;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;00000000000000000000000000000000;;;;;;;I;03;;U;;;;;;;;;;0;00000000000000000000000000000000;00000000000000000000000000000000;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0B08E9D222B52BA15;005056AB7BFC1FD0B08E9D222B50FA15;005056AB7BFC1FD0B08E9D222B51FA15;005056AB7BFC1FD0B08E9D222B525A15;30;;;;0.126310;;;01;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;00000000000000000000000000000000;;;;;;;L;01;;U;;;;;;;;;;0;00000000000000000000000000000000;00000000000000000000000000000000;;;;;0;;77.00;33.68;77.00;0;0;N;0.00006740965263;KG;DIST_WT;;;,
005056AB7BFC1FD0B08E9D222B531A15;005056AB7BFC1FD0B08E9D222B50FA15;005056AB7BFC1FD0B08E9D222B52DA15;005056AB7BFC1FD0B08E9D222B52FA15;;;;;0;;;01;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;00000000000000000000000000000000;;;;;;;I;03;;U;;;;;;;;;;0;00000000000000000000000000000000;00000000000000000000000000000000;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0B08E9D222B533A15;005056AB7BFC1FD0B08E9D222B50FA15;005056AB7BFC1FD0B08E9D222B527A15;005056AB7BFC1FD0B08E9D222B52DA15;40;;;;0.064173;;;01;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;00000000000000000000000000000000;;;;;;;L;01;;U;;;;;;;;;;0;00000000000000000000000000000000;00000000000000000000000000000000;;;;;0;;59.00;23.77;59.00;0;0;N;0.00003361201605;KG;DIST_WT;;;,
005056AB7BFC1FD0B08E9D222B539A15;005056AB7BFC1FD0B08E9D222B50FA15;005056AB7BFC1FD0B08E9D222B535A15;005056AB7BFC1FD0B08E9D222B537A15;;;;;0;;;01;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;00000000000000000000000000000000;;;;;;;I;03;;U;;;;;;;;;;0;00000000000000000000000000000000;00000000000000000000000000000000;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0B08E9D222B53BA15;005056AB7BFC1FD0B08E9D222B50FA15;005056AB7BFC1FD0B08E9D222B52FA15;005056AB7BFC1FD0B08E9D222B535A15;50;;;;0.690566;;;01;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;00000000000000000000000000000000;;;;;;;L;01;;U;;;;;;;;;;0;00000000000000000000000000000000;00000000000000000000000000000000;;;;;0;;37.00;Okt 70;37.00;0;0;N;0.00035267326772;KG;DIST_WT;;;,
005056AB7BFC1FD0B08E9D222B541A15;005056AB7BFC1FD0B08E9D222B50FA15;005056AB7BFC1FD0B08E9D222B53DA15;005056AB7BFC1FD0B08E9D222B53FA15;;;;;0;;;01;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;00000000000000000000000000000000;;;;;;;I;03;;U;;;;;;;;;;0;00000000000000000000000000000000;00000000000000000000000000000000;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0B08E9D222B543A15;005056AB7BFC1FD0B08E9D222B50FA15;005056AB7BFC1FD0B08E9D222B537A15;005056AB7BFC1FD0B08E9D222B53DA15;60;;;;0.460249;;;01;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;00000000000000000000000000000000;;;;;;;L;01;;U;;;;;;;;;;0;00000000000000000000000000000000;00000000000000000000000000000000;;;;;0;;27.00;Sep 65;27.00;0;0;N;0.00023456549912;KG;DIST_WT;;;,
005056AB7BFC1FD0B08E9D222B549A15;005056AB7BFC1FD0B08E9D222B50FA15;005056AB7BFC1FD0B08E9D222B545A15;005056AB7BFC1FD0B08E9D222B547A15;;;;;0;;;01;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;00000000000000000000000000000000;;;;;;;I;03;;U;;;;;;;;;;0;00000000000000000000000000000000;00000000000000000000000000000000;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0B08E9D222B54BA15;005056AB7BFC1FD0B08E9D222B50FA15;005056AB7BFC1FD0B08E9D222B53FA15;005056AB7BFC1FD0B08E9D222B545A15;70;;;;0.515619;;;01;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;00000000000000000000000000000000;;;;;;;L;01;;U;;;;;;;;;;0;00000000000000000000000000000000;00000000000000000000000000000000;;;;;0;;16.00;Mrz 51;16.00;0;0;N;0.00025961868947;KG;DIST_WT;;;,
005056AB7BFC1FD0B08E9D222B551A15;005056AB7BFC1FD0B08E9D222B50FA15;005056AB7BFC1FD0B08E9D222B54DA15;005056AB7BFC1FD0B08E9D222B54FA15;;;;;0;;;01;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;00000000000000000000000000000000;;;;;;;I;03;;U;;;;;;;;;;0;00000000000000000000000000000000;00000000000000000000000000000000;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0B08E9D222B553A15;005056AB7BFC1FD0B08E9D222B50FA15;005056AB7BFC1FD0B08E9D222B547A15;005056AB7BFC1FD0B08E9D222B54DA15;80;;;;0.827247;;;01;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;00000000000000000000000000000000;;;;;;;L;01;;U;;;;;;;;;;0;00000000000000000000000000000000;00000000000000000000000000000000;;;;;0;;10.00;Feb 19;10.00;0;0;N;0.00041543763816;KG;DIST_WT;;;,
005056AB7BFC1FD0B08E9D222B557A15;005056AB7BFC1FD0B08E9D222B50FA15;005056AB7BFC1FD0B08E9D222B54FA15;005056AB7BFC1FD0B08E9D222B555A15;90;;;;3.918.108;00:02;;01;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;00000000000000000000000000000000;;;;;;;L;01;;U;;;;;;;;;;0;00000000000000000000000000000000;00000000000000000000000000000000;;;;;0;;0;0;0;0;0;N;0.001959054;KG;DIST_WT;;;,
005056AB7BFC1FD0B08E9D222B563A15;005056AB7BFC1FD0B08E9D222B559A15;005056AB7BFC1FD0B08E9D222B55FA15;005056AB7BFC1FD0B08E9D222B561A15;;;;;0;;;01;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;00000000000000000000000000000000;;;;;;;I;03;;U;;;;;;;;;;0;00000000000000000000000000000000;00000000000000000000000000000000;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0B08E9D222B565A15;005056AB7BFC1FD0B08E9D222B559A15;005056AB7BFC1FD0B08E9D222B55DA15;005056AB7BFC1FD0B08E9D222B55FA15;10;;;;1.388.491;;;01;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;00000000000000000000000000000000;;;;;;;L;01;;U;;;;;;;;;;0;00000000000000000000000000000000;00000000000000000000000000000000;;;;;0;;98.00;42.72;98.00;0;0;N;0.00075356086114;KG;DIST_WT;;;,
005056AB7BFC1FD0B08E9D222B56BA15;005056AB7BFC1FD0B08E9D222B559A15;005056AB7BFC1FD0B08E9D222B567A15;005056AB7BFC1FD0B08E9D222B569A15;;;;;0;;;01;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;00000000000000000000000000000000;;;;;;;I;03;;U;;;;;;;;;;0;00000000000000000000000000000000;00000000000000000000000000000000;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0B08E9D222B56DA15;005056AB7BFC1FD0B08E9D222B559A15;005056AB7BFC1FD0B08E9D222B561A15;005056AB7BFC1FD0B08E9D222B567A15;20;;;;0.367109;;;01;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;00000000000000000000000000000000;;;;;;;L;01;;U;;;;;;;;;;0;00000000000000000000000000000000;00000000000000000000000000000000;;;;;0;;77.00;39.04;77.00;0;0;N;0.00019788463202;KG;DIST_WT;;;,
005056AB7BFC1FD0B08E9D222B573A15;005056AB7BFC1FD0B08E9D222B559A15;005056AB7BFC1FD0B08E9D222B56FA15;005056AB7BFC1FD0B08E9D222B571A15;;;;;0;;;01;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;00000000000000000000000000000000;;;;;;;I;03;;U;;;;;;;;;;0;00000000000000000000000000000000;00000000000000000000000000000000;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0B08E9D222B575A15;005056AB7BFC1FD0B08E9D222B559A15;005056AB7BFC1FD0B08E9D222B569A15;005056AB7BFC1FD0B08E9D222B56FA15;30;;;;0.910399;;;01;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;00000000000000000000000000000000;;;;;;;L;01;;U;;;;;;;;;;0;00000000000000000000000000000000;00000000000000000000000000000000;;;;;0;;74.00;35.79;74.00;0;0;N;0.00048778220105;KG;DIST_WT;;;,
005056AB7BFC1FD0B08E9D222B57BA15;005056AB7BFC1FD0B08E9D222B559A15;005056AB7BFC1FD0B08E9D222B577A15;005056AB7BFC1FD0B08E9D222B579A15;;;;;0;;;01;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;00000000000000000000000000000000;;;;;;;I;03;;U;;;;;;;;;;0;00000000000000000000000000000000;00000000000000000000000000000000;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0B08E9D222B57DA15;005056AB7BFC1FD0B08E9D222B559A15;005056AB7BFC1FD0B08E9D222B571A15;005056AB7BFC1FD0B08E9D222B577A15;40;;;;0.961902;;;01;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;00000000000000000000000000000000;;;;;;;L;01;;U;;;;;;;;;;0;00000000000000000000000000000000;00000000000000000000000000000000;;;;;0;;40.00;23.42;40.00;0;0;N;0.00050347975737;KG;DIST_WT;;;,
005056AB7BFC1FD0B08E9D222B583A15;005056AB7BFC1FD0B08E9D222B559A15;005056AB7BFC1FD0B08E9D222B57FA15;005056AB7BFC1FD0B08E9D222B581A15;;;;;0;;;01;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;00000000000000000000000000000000;;;;;;;I;03;;U;;;;;;;;;;0;00000000000000000000000000000000;00000000000000000000000000000000;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0B08E9D222B585A15;005056AB7BFC1FD0B08E9D222B559A15;005056AB7BFC1FD0B08E9D222B579A15;005056AB7BFC1FD0B08E9D222B57FA15;50;;;;0.680195;;;01;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;00000000000000000000000000000000;;;;;;;L;01;;U;;;;;;;;;;0;00000000000000000000000000000000;00000000000000000000000000000000;;;;;0;;36.00;18.42;36.00;0;0;N;0.00035262740789;KG;DIST_WT;;;,
005056AB7BFC1FD0B08E9D222B58BA15;005056AB7BFC1FD0B08E9D222B559A15;005056AB7BFC1FD0B08E9D222B587A15;005056AB7BFC1FD0B08E9D222B589A15;;;;;0;;;01;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;00000000000000000000000000000000;;;;;;;I;03;;U;;;;;;;;;;0;00000000000000000000000000000000;00000000000000000000000000000000;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0B08E9D222B58DA15;005056AB7BFC1FD0B08E9D222B559A15;005056AB7BFC1FD0B08E9D222B581A15;005056AB7BFC1FD0B08E9D222B587A15;60;;;;0.528319;;;01;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;00000000000000000000000000000000;;;;;;;L;01;;U;;;;;;;;;;0;00000000000000000000000000000000;00000000000000000000000000000000;;;;;0;;10.00;Jun 93;10.00;0;0;N;0.00026782065798;KG;DIST_WT;;;,
005056AB7BFC1FD0B08E9D222B591A15;005056AB7BFC1FD0B08E9D222B559A15;005056AB7BFC1FD0B08E9D222B589A15;005056AB7BFC1FD0B08E9D222B58FA15;70;;;;1.066.959;;;01;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;00000000000000000000000000000000;;;;;;;L;01;;U;;;;;;;;;;0;00000000000000000000000000000000;00000000000000000000000000000000;;;;;0;;0;0;0;0;0;N;0.0005334795;KG;DIST_WT;;;,
005056AB7BFC1FD0B08E9D222B59DA15;005056AB7BFC1FD0B08E9D222B593A15;005056AB7BFC1FD0B08E9D222B599A15;005056AB7BFC1FD0B08E9D222B59BA15;;;;;0;;;01;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;00000000000000000000000000000000;;;;;;;I;03;;U;;;;;;;;;;0;00000000000000000000000000000000;00000000000000000000000000000000;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0B08E9D222B59FA15;005056AB7BFC1FD0B08E9D222B593A15;005056AB7BFC1FD0B08E9D222B597A15;005056AB7BFC1FD0B08E9D222B599A15;10;;;;4.527.824;00:03;;01;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;00000000000000000000000000000000;;;;;;;L;01;;U;;;;;;;;;;0;00000000000000000000000000000000;00000000000000000000000000000000;;;;;0;;98.00;33.07;98.00;0;0;N;0.00241364793404;KG;DIST_WT;;;,
005056AB7BFC1FD0B08E9D222B5A5A15;005056AB7BFC1FD0B08E9D222B593A15;005056AB7BFC1FD0B08E9D222B5A1A15;005056AB7BFC1FD0B08E9D222B5A3A15;;;;;0;;;01;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;00000000000000000000000000000000;;;;;;;I;03;;U;;;;;;;;;;0;00000000000000000000000000000000;00000000000000000000000000000000;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0B08E9D222B5A7A15;005056AB7BFC1FD0B08E9D222B593A15;005056AB7BFC1FD0B08E9D222B59BA15;005056AB7BFC1FD0B08E9D222B5A1A15;20;;;;0.079814;;;01;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;00000000000000000000000000000000;;;;;;;L;01;;U;;;;;;;;;;0;00000000000000000000000000000000;00000000000000000000000000000000;;;;;0;;70.00;19.39;70.00;0;0;N;0.0000414542714;KG;DIST_WT;;;,
005056AB7BFC1FD0B08E9D222B5ADA15;005056AB7BFC1FD0B08E9D222B593A15;005056AB7BFC1FD0B08E9D222B5A9A15;005056AB7BFC1FD0B08E9D222B5ABA15;;;;;0;;;01;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;00000000000000000000000000000000;;;;;;;I;03;;U;;;;;;;;;;0;00000000000000000000000000000000;00000000000000000000000000000000;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0B08E9D222B5AFA15;005056AB7BFC1FD0B08E9D222B593A15;005056AB7BFC1FD0B08E9D222B5A3A15;005056AB7BFC1FD0B08E9D222B5A9A15;30;;;;0.265614;;;01;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;00000000000000000000000000000000;;;;;;;L;01;;U;;;;;;;;;;0;00000000000000000000000000000000;00000000000000000000000000000000;;;;;0;;52.00;14. Dez;52.00;0;0;N;0.00013655821526;KG;DIST_WT;;;,
005056AB7BFC1FD0B08E9D222B5B5A15;005056AB7BFC1FD0B08E9D222B593A15;005056AB7BFC1FD0B08E9D222B5B1A15;005056AB7BFC1FD0B08E9D222B5B3A15;;;;;0;;;01;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;00000000000000000000000000000000;;;;;;;I;03;;U;;;;;;;;;;0;00000000000000000000000000000000;00000000000000000000000000000000;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0B08E9D222B5B7A15;005056AB7BFC1FD0B08E9D222B593A15;005056AB7BFC1FD0B08E9D222B5ABA15;005056AB7BFC1FD0B08E9D222B5B1A15;40;;;;0.550568;;;01;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;00000000000000000000000000000000;;;;;;;L;01;;U;;;;;;;;;;0;00000000000000000000000000000000;00000000000000000000000000000000;;;;;0;;42.00;12. Feb;42.00;0;0;N;0.00028190047509;KG;DIST_WT;;;,
005056AB7BFC1FD0B08E9D222B5BDA15;005056AB7BFC1FD0B08E9D222B593A15;005056AB7BFC1FD0B08E9D222B5B9A15;005056AB7BFC1FD0B08E9D222B5BBA15;;;;;0;;;01;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;00000000000000000000000000000000;;;;;;;I;03;;U;;;;;;;;;;0;00000000000000000000000000000000;00000000000000000000000000000000;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0B08E9D222B5BFA15;005056AB7BFC1FD0B08E9D222B593A15;005056AB7BFC1FD0B08E9D222B5B3A15;005056AB7BFC1FD0B08E9D222B5B9A15;50;;;;0.473347;;;01;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;00000000000000000000000000000000;;;;;;;L;01;;U;;;;;;;;;;0;00000000000000000000000000000000;00000000000000000000000000000000;;;;;0;;24.00;Aug 60;24.00;0;0;N;0.00024074262333;KG;DIST_WT;;;,
005056AB7BFC1FD0B08E9D222B5C3A15;005056AB7BFC1FD0B08E9D222B593A15;005056AB7BFC1FD0B08E9D222B5BBA15;005056AB7BFC1FD0B08E9D222B5C1A15;60;;;;4.340.995;00:02;;01;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;00000000000000000000000000000000;;;;;;;L;01;;U;;;;;;;;;;0;00000000000000000000000000000000;00000000000000000000000000000000;;;;;0;;0;0;0;0;0;N;0.0021704975;KG;DIST_WT;;;,
005056AB7BFC1FD0B08E9D222B5CFA15;005056AB7BFC1FD0B08E9D222B5C5A15;005056AB7BFC1FD0B08E9D222B5CBA15;005056AB7BFC1FD0B08E9D222B5CDA15;;;;;0;;;01;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;00000000000000000000000000000000;;;;;;;I;03;;U;;;;;;;;;;0;00000000000000000000000000000000;00000000000000000000000000000000;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0B08E9D222B5D1A15;005056AB7BFC1FD0B08E9D222B5C5A15;005056AB7BFC1FD0B08E9D222B5C9A15;005056AB7BFC1FD0B08E9D222B5CBA15;10;;;;39.937.431;00:26;;01;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;00000000000000000000000000000000;;;;;;;L;01;;U;;;;;;;;;;0;00000000000000000000000000000000;00000000000000000000000000000000;;;;;0;;100.00;49.56;100.00;0;0;N;0.02194807063289;KG;DIST_WT;;;,
005056AB7BFC1FD0B08E9D222B5D7A15;005056AB7BFC1FD0B08E9D222B5C5A15;005056AB7BFC1FD0B08E9D222B5D3A15;005056AB7BFC1FD0B08E9D222B5D5A15;;;;;0;;;01;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;00000000000000000000000000000000;;;;;;;I;03;;U;;;;;;;;;;0;00000000000000000000000000000000;00000000000000000000000000000000;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0B08E9D222B5D9A15;005056AB7BFC1FD0B08E9D222B5C5A15;005056AB7BFC1FD0B08E9D222B5CDA15;005056AB7BFC1FD0B08E9D222B5D3A15;20;;;;1.359.402;;;01;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;00000000000000000000000000000000;;;;;;;L;01;;U;;;;;;;;;;0;00000000000000000000000000000000;00000000000000000000000000000000;;;;;0;;97.00;42.28;97.00;0;0;N;0.00073717747053;KG;DIST_WT;;;,
005056AB7BFC1FD0B08E9D222B5DFA15;005056AB7BFC1FD0B08E9D222B5C5A15;005056AB7BFC1FD0B08E9D222B5DBA15;005056AB7BFC1FD0B08E9D222B5DDA15;;;;;0;;;01;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;00000000000000000000000000000000;;;;;;;I;03;;U;;;;;;;;;;0;00000000000000000000000000000000;00000000000000000000000000000000;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0B08E9D222B5E1A15;005056AB7BFC1FD0B08E9D222B5C5A15;005056AB7BFC1FD0B08E9D222B5D5A15;005056AB7BFC1FD0B08E9D222B5DBA15;30;;;;2.458.963;00:01;;01;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;00000000000000000000000000000000;;;;;;;L;01;;U;;;;;;;;;;0;00000000000000000000000000000000;00000000000000000000000000000000;;;;;0;;84.00;36.49;84.00;0;0;N;0.00131921207965;KG;DIST_WT;;;,
005056AB7BFC1FD0B08E9D222B5E7A15;005056AB7BFC1FD0B08E9D222B5C5A15;005056AB7BFC1FD0B08E9D222B5E3A15;005056AB7BFC1FD0B08E9D222B5E5A15;;;;;0;;;01;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;00000000000000000000000000000000;;;;;;;I;03;;U;;;;;;;;;;0;00000000000000000000000000000000;00000000000000000000000000000000;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0B08E9D222B5E9A15;005056AB7BFC1FD0B08E9D222B5C5A15;005056AB7BFC1FD0B08E9D222B5DDA15;005056AB7BFC1FD0B08E9D222B5E3A15;40;;;;0.638916;;;01;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;00000000000000000000000000000000;;;;;;;L;01;;U;;;;;;;;;;0;00000000000000000000000000000000;00000000000000000000000000000000;;;;;0;;59.00;26.49;59.00;0;0;N;0.00033638366947;KG;DIST_WT;;;,
005056AB7BFC1FD0B08E9D222B5EFA15;005056AB7BFC1FD0B08E9D222B5C5A15;005056AB7BFC1FD0B08E9D222B5EBA15;005056AB7BFC1FD0B08E9D222B5EDA15;;;;;0;;;01;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;00000000000000000000000000000000;;;;;;;I;03;;U;;;;;;;;;;0;00000000000000000000000000000000;00000000000000000000000000000000;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0B08E9D222B5F1A15;005056AB7BFC1FD0B08E9D222B5C5A15;005056AB7BFC1FD0B08E9D222B5E5A15;005056AB7BFC1FD0B08E9D222B5EBA15;50;;;;0.351396;;;01;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;00000000000000000000000000000000;;;;;;;L;01;;U;;;;;;;;;;0;00000000000000000000000000000000;00000000000000000000000000000000;;;;;0;;36.00;16.40;36.00;0;0;N;0.00018146212737;KG;DIST_WT;;;,
005056AB7BFC1FD0B08E9D222B5F7A15;005056AB7BFC1FD0B08E9D222B5C5A15;005056AB7BFC1FD0B08E9D222B5F3A15;005056AB7BFC1FD0B08E9D222B5F5A15;;;;;0;;;01;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;00000000000000000000000000000000;;;;;;;I;03;;U;;;;;;;;;;0;00000000000000000000000000000000;00000000000000000000000000000000;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0B08E9D222B5F9A15;005056AB7BFC1FD0B08E9D222B5C5A15;005056AB7BFC1FD0B08E9D222B5EDA15;005056AB7BFC1FD0B08E9D222B5F3A15;60;;;;1.742.202;00:01;;01;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;00000000000000000000000000000000;;;;;;;L;01;;U;;;;;;;;;;0;00000000000000000000000000000000;00000000000000000000000000000000;;;;;0;;17.00;Sep 21;17.00;0;0;N;0.00088714759737;KG;DIST_WT;;;,
005056AB7BFC1FD0B08E9D222B5FFA15;005056AB7BFC1FD0B08E9D222B5C5A15;005056AB7BFC1FD0B08E9D222B5FBA15;005056AB7BFC1FD0B08E9D222B5FDA15;;;;;0;;;01;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;00000000000000000000000000000000;;;;;;;I;03;;U;;;;;;;;;;0;00000000000000000000000000000000;00000000000000000000000000000000;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0B08E9D222B601A15;005056AB7BFC1FD0B08E9D222B5C5A15;005056AB7BFC1FD0B08E9D222B5F5A15;005056AB7BFC1FD0B08E9D222B5FBA15;70;;;;9.449.159;00:06;;01;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;00000000000000000000000000000000;;;;;;;L;01;;U;;;;;;;;;;0;00000000000000000000000000000000;00000000000000000000000000000000;;;;;0;;Aug 51;Aug 51;7.00;0;0;N;0.00480498023886;KG;DIST_WT;;;,
005056AB7BFC1FD0B08E9D222B605A15;005056AB7BFC1FD0B08E9D222B5C5A15;005056AB7BFC1FD0B08E9D222B5FDA15;005056AB7BFC1FD0B08E9D222B603A15;80;;;;30.840.332;00:20;;01;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;00000000000000000000000000000000;;;;;;;L;01;;U;;;;;;;;;;0;00000000000000000000000000000000;00000000000000000000000000000000;;;;;0;;0;0;0;0;0;N;0.015420166;KG;DIST_WT;;;,
005056AB7BFC1FD0B08E9D222B611A15;005056AB7BFC1FD0B08E9D222B607A15;005056AB7BFC1FD0B08E9D222B60DA15;005056AB7BFC1FD0B08E9D222B60FA15;;;;;0;;;01;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;00000000000000000000000000000000;;;;;;;I;03;;U;;;;;;;;;;0;00000000000000000000000000000000;00000000000000000000000000000000;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0B08E9D222B613A15;005056AB7BFC1FD0B08E9D222B607A15;005056AB7BFC1FD0B08E9D222B60BA15;005056AB7BFC1FD0B08E9D222B60DA15;10;;;;17.829.882;00:11;;01;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;00000000000000000000000000000000;;;;;;;L;01;;U;;;;;;;;;;0;00000000000000000000000000000000;00000000000000000000000000000000;;;;;0;;98.00;25.79;98.00;0;0;N;0.00937476427263;KG;DIST_WT;;;,
