"NodeID";"NodeID";"NodeID";"TO Stop Key";"Successor";"Stage Type";"Stage Category";"Error on Node Instance";"Decimal Value";"Duration";"Means of Transport";"Transportation Mode";"Transportation Mode Category";"Not Relevant for Planning";"Relevant for ADR DG Exemption";"No ADR Exemption";"Planning Block";"Execution Block";"Predecessor Doc. Block";"Predecessor Doc. Block";"Shipping Type";"MTr from Transportation Proposal";"Carrier Party BP GUID";"Carrier";"SCAC";"Airline Code";"AWB Prefix";"Transportation Mode";"Transportation Mode Category";"Preferred Equipment Group";"Preferred Equipment Type";"Plan. and Exec. Org.";"Plan. and Exec. Group";"Agrmt Prtnr Function";"Role Code of Other Agreement Party";"Voyage";"Airline Code/Flight Number";"Vessel";"IMO Ship Identification Number";"Country/Region Key";"Schedule Key";"Aircraft Type";"Flight Number";"Space Allocation Action Code";"Space Allocation Advice Code";"Origin of Entry";"Allotment ID";"Successor Category of Stop";"Order Relationship";"Person Responsible";"Planning Status";"Organization Interaction Status";"Org. Interaction Requested By";"Rejection Reason Code";"Customs Activity";"Business Partner";"Invoicing Carrier";"SCAC";"Stage Invoicing Carrier Level";"Agreement";"Agreement Item No.";"NodeID";"NodeID";"Bill-To Party";"Bill-To Party";"External Reference Number";"Company Code Paying the Trp. Service";"Company Org. Paying the Trp. Service";"External Planning Relevance";"Maximum Utilization";"Maximum Utilization";"Maximum Utilization";"Maximum Utilization";"Maximum Utilization";"Driver Assignment Status";"Calculated CO₂ Emissions";"Calculated CO₂ Emissions UoM";"Allocation Method for CO₂ Emissions";"Dummy function in length 1";"Lenkzeitpause";"Data Aging Filter";
"005056AB7BFC1FD0AFCFBD936000DA14";"005056AB7BFC1FD0AFCFBD935FF8BA14";"005056AB7BFC1FD0AFCFBD9360009A14";"005056AB7BFC1FD0AFCFBD936000BA14";"";"";"";"";"0";"";"";"01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"I";"03";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD936000FA14";"005056AB7BFC1FD0AFCFBD935FF8BA14";"005056AB7BFC1FD0AFCFBD9360003A14";"005056AB7BFC1FD0AFCFBD9360009A14";"160";"";"";"";"0.101866";"";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"27.00";"6.32";"27.00";"0";"0";"N";"0.02177787852632";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD9360013A14";"005056AB7BFC1FD0AFCFBD935FF8BA14";"005056AB7BFC1FD0AFCFBD936000BA14";"005056AB7BFC1FD0AFCFBD9360011A14";"170";"";"";"";"0.984775";"";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0.20680275";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD936001FA14";"005056AB7BFC1FD0AFCFBD9360015A14";"005056AB7BFC1FD0AFCFBD936001BA14";"005056AB7BFC1FD0AFCFBD936001DA14";"";"";"";"";"0";"";"";"01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"I";"03";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD9360021A14";"005056AB7BFC1FD0AFCFBD9360015A14";"005056AB7BFC1FD0AFCFBD9360019A14";"005056AB7BFC1FD0AFCFBD936001BA14";"10";"";"";"";"5.929163";"0:03";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"278.00";"98.77";"278.00";"0";"0";"N";"1.59650515305263";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD9360027A14";"005056AB7BFC1FD0AFCFBD9360015A14";"005056AB7BFC1FD0AFCFBD9360023A14";"005056AB7BFC1FD0AFCFBD9360025A14";"";"";"";"";"0";"";"";"01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"I";"03";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD9360029A14";"005056AB7BFC1FD0AFCFBD9360015A14";"005056AB7BFC1FD0AFCFBD936001DA14";"005056AB7BFC1FD0AFCFBD9360023A14";"20";"";"";"";"0.186039";"";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"254.00";"92.63";"254.00";"0";"0";"N";"0.04940804178947";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD936002FA14";"005056AB7BFC1FD0AFCFBD9360015A14";"005056AB7BFC1FD0AFCFBD936002BA14";"005056AB7BFC1FD0AFCFBD936002DA14";"";"";"";"";"0";"";"";"01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"I";"03";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD9360031A14";"005056AB7BFC1FD0AFCFBD9360015A14";"005056AB7BFC1FD0AFCFBD9360025A14";"005056AB7BFC1FD0AFCFBD936002BA14";"30";"";"";"";"0.064811";"";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"239.00";"82.63";"239.00";"0";"0";"N";"0.01682357115789";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD9360037A14";"005056AB7BFC1FD0AFCFBD9360015A14";"005056AB7BFC1FD0AFCFBD9360033A14";"005056AB7BFC1FD0AFCFBD9360035A14";"";"";"";"";"0";"";"";"01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"I";"03";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD9360039A14";"005056AB7BFC1FD0AFCFBD9360015A14";"005056AB7BFC1FD0AFCFBD936002DA14";"005056AB7BFC1FD0AFCFBD9360033A14";"40";"";"";"";"0.748796";"";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"227.00";"70.09";"227.00";"0";"0";"N";"0.18873600231579";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD936003FA14";"005056AB7BFC1FD0AFCFBD9360015A14";"005056AB7BFC1FD0AFCFBD936003BA14";"005056AB7BFC1FD0AFCFBD936003DA14";"";"";"";"";"0";"";"";"01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"I";"03";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD9360041A14";"005056AB7BFC1FD0AFCFBD9360015A14";"005056AB7BFC1FD0AFCFBD9360035A14";"005056AB7BFC1FD0AFCFBD936003BA14";"50";"";"";"";"0.906120";"";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"200.00";"58.51";"200.00";"0";"0";"N";"0.22209478105263";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD9360047A14";"005056AB7BFC1FD0AFCFBD9360015A14";"005056AB7BFC1FD0AFCFBD9360043A14";"005056AB7BFC1FD0AFCFBD9360045A14";"";"";"";"";"0";"";"";"01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"I";"03";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD9360049A14";"005056AB7BFC1FD0AFCFBD9360015A14";"005056AB7BFC1FD0AFCFBD936003DA14";"005056AB7BFC1FD0AFCFBD9360043A14";"60";"";"";"";"0.322252";"";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"190.00";"57.37";"190.00";"0";"0";"N";"0.07876517305263";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD936004FA14";"005056AB7BFC1FD0AFCFBD9360015A14";"005056AB7BFC1FD0AFCFBD936004BA14";"005056AB7BFC1FD0AFCFBD936004DA14";"";"";"";"";"0";"";"";"01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"I";"03";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD9360051A14";"005056AB7BFC1FD0AFCFBD9360015A14";"005056AB7BFC1FD0AFCFBD9360045A14";"005056AB7BFC1FD0AFCFBD936004BA14";"70";"";"";"";"0.130842";"";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"165.00";"54.91";"165.00";"0";"0";"N";"0.03178771957895";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD9360057A14";"005056AB7BFC1FD0AFCFBD9360015A14";"005056AB7BFC1FD0AFCFBD9360053A14";"005056AB7BFC1FD0AFCFBD9360055A14";"";"";"";"";"0";"";"";"01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"I";"03";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD9360059A14";"005056AB7BFC1FD0AFCFBD9360015A14";"005056AB7BFC1FD0AFCFBD936004DA14";"005056AB7BFC1FD0AFCFBD9360053A14";"80";"";"";"";"0.706001";"";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"136.00";"43.07";"136.00";"0";"0";"N";"0.16650476215789";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD936005FA14";"005056AB7BFC1FD0AFCFBD9360015A14";"005056AB7BFC1FD0AFCFBD936005BA14";"005056AB7BFC1FD0AFCFBD936005DA14";"";"";"";"";"0";"";"";"01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"I";"03";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD9360061A14";"005056AB7BFC1FD0AFCFBD9360015A14";"005056AB7BFC1FD0AFCFBD9360055A14";"005056AB7BFC1FD0AFCFBD936005BA14";"90";"";"";"";"0.282391";"";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"131.00";"42.11";"131.00";"0";"0";"N";"0.06643619842105";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD9360067A14";"005056AB7BFC1FD0AFCFBD9360015A14";"005056AB7BFC1FD0AFCFBD9360063A14";"005056AB7BFC1FD0AFCFBD9360065A14";"";"";"";"";"0";"";"";"01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"I";"03";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD9360069A14";"005056AB7BFC1FD0AFCFBD9360015A14";"005056AB7BFC1FD0AFCFBD936005DA14";"005056AB7BFC1FD0AFCFBD9360063A14";"100";"";"";"";"0.940465";"";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"112.00";"36.93";"112.00";"0";"0";"N";"0.21833637447368";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD936006FA14";"005056AB7BFC1FD0AFCFBD9360015A14";"005056AB7BFC1FD0AFCFBD936006BA14";"005056AB7BFC1FD0AFCFBD936006DA14";"";"";"";"";"0";"";"";"01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"I";"03";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD9360071A14";"005056AB7BFC1FD0AFCFBD9360015A14";"005056AB7BFC1FD0AFCFBD9360065A14";"005056AB7BFC1FD0AFCFBD936006BA14";"110";"";"";"";"1.081211";"";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"107.00";"31.58";"107.00";"0";"0";"N";"0.24754041315789";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD9360077A14";"005056AB7BFC1FD0AFCFBD9360015A14";"005056AB7BFC1FD0AFCFBD9360073A14";"005056AB7BFC1FD0AFCFBD9360075A14";"";"";"";"";"0";"";"";"01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"I";"03";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD9360079A14";"005056AB7BFC1FD0AFCFBD9360015A14";"005056AB7BFC1FD0AFCFBD936006DA14";"005056AB7BFC1FD0AFCFBD9360073A14";"120";"";"";"";"0.310128";"";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"90.00";"26.93";"90.00";"0";"0";"N";"0.07013789557895";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD936007FA14";"005056AB7BFC1FD0AFCFBD9360015A14";"005056AB7BFC1FD0AFCFBD936007BA14";"005056AB7BFC1FD0AFCFBD936007DA14";"";"";"";"";"0";"";"";"01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"I";"03";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD9360081A14";"005056AB7BFC1FD0AFCFBD9360015A14";"005056AB7BFC1FD0AFCFBD9360075A14";"005056AB7BFC1FD0AFCFBD936007BA14";"130";"";"";"";"1.055520";"";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"83.00";"21.49";"83.00";"0";"0";"N";"0.23526985263158";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD9360087A14";"005056AB7BFC1FD0AFCFBD9360015A14";"005056AB7BFC1FD0AFCFBD9360083A14";"005056AB7BFC1FD0AFCFBD9360085A14";"";"";"";"";"0";"";"";"01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"I";"03";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD9360089A14";"005056AB7BFC1FD0AFCFBD9360015A14";"005056AB7BFC1FD0AFCFBD936007DA14";"005056AB7BFC1FD0AFCFBD9360083A14";"140";"";"";"";"0.432636";"";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"67.00";"18.60";"67.00";"0";"0";"N";"0.09568086694737";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD936008FA14";"005056AB7BFC1FD0AFCFBD9360015A14";"005056AB7BFC1FD0AFCFBD936008BA14";"005056AB7BFC1FD0AFCFBD936008DA14";"";"";"";"";"0";"";"";"01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"I";"03";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD9360091A14";"005056AB7BFC1FD0AFCFBD9360015A14";"005056AB7BFC1FD0AFCFBD9360085A14";"005056AB7BFC1FD0AFCFBD936008BA14";"150";"";"";"";"0.983393";"";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"46.00";"14.30";"46.00";"0";"0";"N";"0.21494900678947";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD9360097A14";"005056AB7BFC1FD0AFCFBD9360015A14";"005056AB7BFC1FD0AFCFBD9360093A14";"005056AB7BFC1FD0AFCFBD9360095A14";"";"";"";"";"0";"";"";"01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"I";"03";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD9360099A14";"005056AB7BFC1FD0AFCFBD9360015A14";"005056AB7BFC1FD0AFCFBD936008DA14";"005056AB7BFC1FD0AFCFBD9360093A14";"160";"";"";"";"1.475389";"";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"38.00";"11.32";"38.00";"0";"0";"N";"0.31984880478947";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD936009DA14";"005056AB7BFC1FD0AFCFBD9360015A14";"005056AB7BFC1FD0AFCFBD9360095A14";"005056AB7BFC1FD0AFCFBD936009BA14";"170";"";"";"";"4.680399";"0:03";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0.98288379";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD93600A9A14";"005056AB7BFC1FD0AFCFBD936009FA14";"005056AB7BFC1FD0AFCFBD93600A5A14";"005056AB7BFC1FD0AFCFBD93600A7A14";"";"";"";"";"0";"";"";"01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"I";"03";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD93600ABA14";"005056AB7BFC1FD0AFCFBD936009FA14";"005056AB7BFC1FD0AFCFBD93600A3A14";"005056AB7BFC1FD0AFCFBD93600A5A14";"10";"";"";"";"33.367602";"0:22";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"241.00";"94.56";"241.00";"0";"0";"N";"8.90036878610526";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD93600B1A14";"005056AB7BFC1FD0AFCFBD936009FA14";"005056AB7BFC1FD0AFCFBD93600ADA14";"005056AB7BFC1FD0AFCFBD93600AFA14";"";"";"";"";"0";"";"";"01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"I";"03";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD93600B3A14";"005056AB7BFC1FD0AFCFBD936009FA14";"005056AB7BFC1FD0AFCFBD93600A7A14";"005056AB7BFC1FD0AFCFBD93600ADA14";"20";"";"";"";"1.950664";"0:01";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"226.00";"85.79";"226.00";"0";"0";"N";"0.51004730273684";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD93600B9A14";"005056AB7BFC1FD0AFCFBD936009FA14";"005056AB7BFC1FD0AFCFBD93600B5A14";"005056AB7BFC1FD0AFCFBD93600B7A14";"";"";"";"";"0";"";"";"01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"I";"03";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0";"";"";"";"";"";
